"","ID_DIRECTORIO","ID_IDENTIFICACION","REGION_H","R_P_C","ESTH","SECH","TIPO","MESH","VIVH","HOGH","ANO_ENCUESTA","EDADJH","SEXOJH","CURSOJH","NIVELJH","TERMINO_NIVELJH","CINEJH","PROVEEDOR","NACIONALIDAD","CONYUGALJH","INFORMANTE","GRUPO_EDAD","TOTPERH","TOTMENH","TOTMAYH","TOTFTH","TOTOCUPH","TOTDESOH","TOTFFTH","PERCH","PERCOCUH","GRUJH1","CISEJH","B8JH","B9JH","B10JH","B11JH","B12JH","RAM_SUBCJH1","RAM_SUBCJH1_REV4CL_CAENES","RAMJH1","RAMJH1_REV4CL_CAENES","TEMJH","B16JH","MESES_EMPLEO","TME","B19JH","HOR_HABJH","HOR_EFEJH","GRU_CESJH1","CISE_CESJH","RAM_CESJH1","RAM_CESJH1_REV4CL_CAENES","SS_T","SVAR_T","REG_T","ING_T_D","GAN_T","ING_T_CP","ING_T_EMP","AUTOCONSUMO_T","AHORROIMP_T","ING_T_I","ING_T_I_AI","ING_OT","ING_T_T","ING_T_T_AI","ING_A_P","ING_A_OB","ING_A_T","TIPO_VIVIENDA","VIVIENDA_OTRO","ALQ_IMP","ING_CAH","ING_INT","ING_DIV","ING_P_T","JUBVEJEZ_T","JUBINVALIDEZ_T","MONTEPIO_T","ING_JUB","PORFAND_T","PDISCAP_T","PESTADO_T","PALIMENT_T","POTRAS_T","ING_PEN","SUF_T","SUBOTROS_T","ING_SUBE","ING_SUBC","BECAEST_T","DONACIONES_T","REMESAS_T","ING_BDR","SALEXT_T","OTRAFUENT_T","ING_OTROS","ING_AUT","ING_MON","ING_TOTAL","ING_TOTAL_E","ING_PROM","ING_PROM_AUT","CSE_ESPECIFICOJH","FACT_HOG","DECILH"
"43",23497,215990,7,7301,7011,NA,1,10,6,1,2016,54,2,4,4,1,5,1,"00",5,NA,5,2,0,2,2,2,0,0,2,1,9,2,NA,NA,NA,NA,NA,"",NA,7,7,1,6,238,8,2,35,35,NA,NA,NA,NA,0,0,0,0,200333.743193396,200333.743193396,0,0,0,200333.743193396,200333.743193396,0,200333.743193396,200333.743193396,200333.743193396,0,200333.743193396,3,"",250417.178991745,0,0,0,200333.743193396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32053.3989109434,0,0,32053.3989109434,0,0,0,432720.885297735,432720.885297735,683138.06428948,99932240.6805283,341569.03214474,216360.442648868,1,146.284105518942,7
"44",23643,217298,5,5302,5049,19,3,11,7,1,2016,60,1,6,3,2,3,1,"00",1,0,6,3,0,3,3,3,0,0,3,3,9,3,1,1,1,3,1,"",NA,5,5,3,8,6,2,2,45,45,NA,NA,NA,NA,3e+05,0,0,3e+05,50000,50000,0,0,0,50000,50000,250000,6e+05,6e+05,0,0,0,3,"",1e+05,10000,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,610000,610000,710000,41198547.2959924,236666.666666667,203333.333333333,1,58.0261229521019,5
"45",23823,222111,5,5103,5221,NA,1,11,2,1,2016,58,2,2,4,2,5,1,"00",5,1,6,5,1,4,2,2,0,2,4,2,NA,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,2,4,3,0,0,0,0,701641.83119345,701641.83119345,0,0,0,701641.83119345,701641.83119345,57000,758641.83119345,758641.83119345,0,0,0,3,"",3e+05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,0,20000,0,162175,0,0,162175,0,0,0,920816.83119345,940816.83119345,1240816.83119345,156109387.710168,248163.36623869,184163.36623869,21,125.811790899079,5
"46",22428,226980,8,8401,8011,NA,1,10,4,1,2016,56,2,4,4,1,5,0,"00",3,NA,6,2,0,2,1,1,0,1,2,1,NA,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,16,20,400667.486386792,0,0,400667.486386792,0,0,0,0,0,0,0,0,400667.486386792,400667.486386792,0,0,0,4,"",170283.681714387,0,0,0,0,0,103171.877744599,0,103171.877744599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,503839.364131391,503839.364131391,674123.045845777,140881008.348328,337061.522922889,251919.682065695,17,208.984115313212,7
"47",21630,211842,10,10101,10071,NA,1,11,8,1,2016,88,2,2,3,2,3,0,"00",4,0,7,2,0,2,1,1,0,1,2,1,NA,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,4,12,15,380000,36000,122000,538000,0,0,0,0,0,0,0,0,538000,538000,0,0,0,3,"",3e+05,0,0,0,0,0,0,134000,134000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,672000,672000,972000,98192002.2951385,486000,336000,19,101.020578492941,8
"48",23435,213056,11,11201,11041,NA,1,12,6,1,2016,42,1,2,8,1,6,1,"00",6,1,4,2,0,2,1,1,0,1,2,1,2,2,NA,NA,NA,NA,NA,"",NA,11,13,1,5,94,7,1,30,30,NA,NA,NA,NA,0,0,0,0,599684.514941723,669647.70835159,0,69963.1934098677,0,669647.70835159,669647.70835159,100241.185841865,769888.894193455,769888.894193455,0,0,0,4,"",239873.805976689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189890.101656297,0,0,189890.101656297,0,0,0,959778.995849752,959778.995849752,1199652.80182644,36794474.5579523,599826.400913221,479889.497924876,1,30.6709362091545,9
"49",10441,225893,13,13401,13381,NA,1,10,9,1,2016,70,1,6,3,2,3,1,"00",2,1,7,2,0,2,1,1,0,1,2,1,7,3,1,2,NA,2,1,"",NA,4,3,3,1,154,8,2,45,36,NA,NA,NA,NA,258430.528719481,0,0,258430.528719481,0,0,0,0,0,0,0,0,258430.528719481,258430.528719481,0,0,0,3,"",80133.4972773584,0,0,0,0,120200.245916038,0,160266.994554717,280467.240470754,0,0,0,0,0,0,0,17872.7748989988,17872.7748989988,0,0,0,0,0,0,0,0,538897.769190235,556770.544089234,636904.041366593,33312554.6799785,318452.020683296,269448.884595118,1,52.3038833424583,6
"50",23133,207905,5,5109,5111,NA,1,12,5,1,2016,79,1,6,6,1,5,1,"00",4,1,7,1,0,1,0,0,0,1,1,0,NA,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,12,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"",399789.676627815,0,0,0,0,599684.514941723,0,0,599684.514941723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,599684.514941723,599684.514941723,999474.191569538,54214700.4974154,999474.191569538,599684.514941723,17,54.2432220408599,10
"51",23070,206073,8,8110,8051,NA,1,11,1,1,2016,60,1,6,3,2,3,1,"00",5,1,6,1,0,1,1,1,0,0,1,1,7,3,2,2,NA,4,1,"",NA,7,7,1,1,34,5,2,30,30,NA,NA,NA,NA,180000,0,0,180000,0,0,0,0,0,0,0,0,180000,180000,0,0,0,3,"",80000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180000,180000,260000,61009891.8599037,260000,180000,1,234.653430230399,5
"52",23876,222310,1,1401,1032,16,2,11,2,1,2016,53,2,2,9,2,7,1,"00",6,1,5,5,1,4,4,1,3,0,2,1,NA,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3,3,2,3e+05,0,0,3e+05,0,0,0,0,0,0,0,0,3e+05,3e+05,0,0,0,3,"",350000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8000,8000,0,45000,30000,0,75000,0,0,0,375000,383000,733000,45518928.7187044,146600,75000,8,62.0994934770864,2
"53",19999,214695,15,15101,15011,NA,1,12,4,1,2016,54,1,1,4,2,5,1,"00",3,1,5,1,0,1,1,1,0,0,1,1,7,3,1,2,NA,2,1,"",NA,7,7,3,1,72,7,2,45,45,NA,NA,NA,NA,349815.967049338,0,0,349815.967049338,0,0,0,0,0,0,0,0,349815.967049338,349815.967049338,0,0,0,6,"HERENCA",149921.128735431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349815.967049338,349815.967049338,499737.095784769,19363410.7930162,499737.095784769,349815.967049338,1,38.747195187919,9
"54",21583,212753,2,2101,2011,NA,1,11,14,1,2016,57,1,5,9,1,7,1,"00",5,1,6,1,0,1,1,1,0,0,1,1,1,1,NA,NA,NA,NA,NA,"",NA,7,7,1,3,90,7,2,30,30,NA,NA,NA,NA,0,0,0,0,2e+06,0,2e+06,0,0,2e+06,2e+06,0,2e+06,2e+06,660000,0,660000,2,"",0,0,0,0,660000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2660000,2660000,2660000,295486944.522092,2660000,2660000,1,111.085317489508,10
"55",16233,232401,9,9102,9059,3547,3,11,3,1,2016,66,1,7,3,2,4,1,"00",1,1,7,2,0,2,0,0,0,2,2,0,NA,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"",50000,0,0,0,0,286000,0,0,286000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286000,286000,336000,74136625.1368201,168000,143000,17,220.644717669108,3
"56",21972,219451,8,8110,8051,NA,1,12,3,1,2016,55,1,1,4,2,5,1,"00",2,0,6,7,2,5,4,4,0,1,2,2,9,3,1,2,NA,2,1,"",NA,15,5,2,2,60,6,2,45,45,NA,NA,NA,NA,407285.733064587,0,119936.902988345,527222.636052931,0,0,0,0,0,0,0,0,527222.636052931,527222.636052931,0,0,0,3,"",99947.4191569538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139727.491455613,0,0,139727.491455613,0,0,0,666950.127508544,666950.127508544,766897.546665498,136387053.443623,109556.792380785,95278.5896440777,1,177.842599753565,1
"57",439,224198,8,8106,8071,NA,1,12,2,1,2016,25,1,8,3,1,4,1,"00",3,1,2,1,0,1,1,0,1,0,1,0,NA,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,3,12,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"",49973.7095784769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59968.4514941723,0,59968.4514941723,0,0,0,59968.4514941723,59968.4514941723,109942.161072649,3125157.04287868,109942.161072649,59968.4514941723,8,28.4254649207194,1
"58",21829,214888,13,13401,13381,NA,1,10,8,1,2016,36,2,3,8,1,6,1,"00",1,1,4,3,1,2,2,2,0,0,2,2,3,4,1,1,4,2,1,"",NA,14,17,5,1,94,7,2,44,44,NA,NA,NA,NA,701334,0,0,701334,0,0,0,0,0,0,0,0,701334,701334,0,0,0,2,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,701334,701334,701334,122631607.7365,233778,233778,1,174.854787785135,4
"59",21540,210936,7,7401,7071,NA,1,10,10,1,2016,39,1,4,4,1,5,1,"00",2,0,4,2,0,2,1,1,0,1,2,1,4,3,1,2,NA,2,1,"",NA,7,7,5,1,29,5,2,45,45,NA,NA,NA,NA,280467.240470754,100166.871596698,0,380634.112067452,0,0,0,0,0,0,0,0,380634.112067452,380634.112067452,0,0,0,1,"",0,0,0,0,0,0,0,0,0,0,93699.0966976992,0,0,0,93699.0966976992,0,17872.7748989988,17872.7748989988,0,0,0,0,0,0,0,0,474333.208765152,492205.98366415,492205.98366415,27142462.4161751,246102.991832075,237166.604382576,1,55.144519402461,5
"60",16618,179349,7,7401,7099,3054,3,11,12,1,2016,85,2,6,3,1,3,1,"00",4,1,7,1,0,1,0,0,0,1,1,0,NA,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"",50000,0,0,0,0,0,0,120000,120000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120000,120000,170000,17967041.2272536,170000,120000,19,105.688477807374,3
"61",23686,219053,8,8101,8041,NA,1,12,3,1,2016,57,2,1,9,2,7,1,"00",6,1,6,1,0,1,0,0,0,1,1,0,NA,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"",249868.547892384,0,0,0,0,0,399789.676627815,0,399789.676627815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,399789.676627815,399789.676627815,649658.2245202,74827556.7091945,649658.2245202,399789.676627815,19,115.179880566367,9
