id;puncture;temperature;weight;weight_after_hydration;time_under_hydration;phase;radicle;time
324;Yes;28;0,329;1;0;Phases 1 and 2;;
324;Yes;28;0,342;1,04;1;Phases 1 and 2;;
324;Yes;28;0,398;1,21;16;Phases 1 and 2;;
324;Yes;28;0,426;1,295;41;Phase 3;;
325;No;28;0,27;1;0;Phases 1 and 2;;
325;No;28;0,279;1,033;1;Phases 1 and 2;;
325;No;28;0,323;1,196;16;Phases 1 and 2;;
325;No;28;0,353;1,307;41;Phase 3;;
326;No;28;0,341;1;0;Phases 1 and 2;;
326;No;28;0,349;1,023;1;Phases 1 and 2;;
326;No;28;0,395;1,158;16;Phases 1 and 2;;
326;No;28;0,417;1,223;41;Phases 1 and 2;;
326;No;28;0,419;1,229;64;Phases 1 and 2;;
326;No;28;0,421;1,235;88;Phases 1 and 2;;
326;No;28;0,422;1,238;111;Phases 1 and 2;;
326;No;28;0,424;1,243;136;Phases 1 and 2;;
326;No;28;0,423;1,24;161;Phases 1 and 2;;
326;No;28;0,423;1,24;186;Phases 1 and 2;;
326;No;28;0,423;1,24;211;Phases 1 and 2;;
327;Yes;28;0,295;1;0;Phases 1 and 2;;
327;Yes;28;0,304;1,031;1;Phases 1 and 2;;
327;Yes;28;0,369;1,251;16;Phases 1 and 2;;
327;Yes;28;0,397;1,346;41;Phase 3;;
328;No;28;0,324;1;0;Phases 1 and 2;;
328;No;28;0,33;1,019;1;Phases 1 and 2;;
328;No;28;0,371;1,145;16;Phases 1 and 2;;
328;No;28;0,386;1,191;41;Phases 1 and 2;;
328;No;28;0,387;1,194;64;Phases 1 and 2;;
328;No;28;0,388;1,198;88;Phases 1 and 2;;
328;No;28;0,389;1,201;111;Phases 1 and 2;;
328;No;28;0,391;1,207;136;Phases 1 and 2;;
328;No;28;0,391;1,207;161;Phases 1 and 2;;
328;No;28;0,392;1,21;186;Phases 1 and 2;;
328;No;28;0,391;1,207;211;Phases 1 and 2;;
329;No;28;0,267;1;0;Phases 1 and 2;;
329;No;28;0,278;1,041;1;Phases 1 and 2;;
329;No;28;0,333;1,247;16;Phases 1 and 2;;
329;No;28;0,379;1,419;41;Phases 1 and 2;;
329;No;28;0,404;1,513;64;Phases 1 and 2;;
329;No;28;0,429;1,607;88;Phases 1 and 2;;
329;No;28;0,438;1,64;111;Phase 3;;
330;No;28;0,278;1;0;Phases 1 and 2;;
330;No;28;0,284;1,022;1;Phases 1 and 2;;
330;No;28;0,313;1,126;16;Phases 1 and 2;;
330;No;28;0,328;1,18;41;Phases 1 and 2;;
330;No;28;0,331;1,191;64;Phases 1 and 2;;
330;No;28;0,333;1,198;88;Phases 1 and 2;;
330;No;28;0,334;1,201;111;Phases 1 and 2;;
330;No;28;0,334;1,201;136;Phases 1 and 2;;
330;No;28;0,335;1,205;161;Phases 1 and 2;;
330;No;28;0,335;1,205;186;Phases 1 and 2;;
330;No;28;0,334;1,201;211;Phases 1 and 2;;
331;Yes;28;0,302;1;0;Aborted seed;;
331;Yes;28;0,311;1,03;0;Aborted seed;;
331;Yes;28;0,339;1,123;16;Aborted seed;;
331;Yes;28;0,377;1,248;41;Aborted seed;;
331;Yes;28;0,445;1,474;64;Aborted seed;;
331;Yes;28;0,539;1,785;88;Aborted seed;;
332;No;28;0,218;1;0;Phases 1 and 2;;
332;No;28;0,229;1,05;0;Phases 1 and 2;;
332;No;28;0,269;1,234;16;Phases 1 and 2;;
332;No;28;0,304;1,394;41;Phases 1 and 2;;
332;No;28;0,33;1,514;64;Phases 1 and 2;;
332;No;28;0,338;1,55;88;Phases 1 and 2;;
332;No;28;0,344;1,578;111;Phases 1 and 2;;
332;No;28;0,345;1,583;136;Phases 1 and 2;;
332;No;28;0,345;1,583;161;Phases 1 and 2;;
332;No;28;0,342;1,569;186;Phases 1 and 2;;
332;No;28;0,343;1,573;211;Phases 1 and 2;;
333;Yes;28;0,345;1;0;Phases 1 and 2;;
333;Yes;28;0,355;1,029;1;Phases 1 and 2;;
333;Yes;28;0,386;1,119;16;Phase 3;;
334;No;28;0,219;1;0;Aborted seed;;
334;No;28;0,229;1,046;1;Aborted seed;;
334;No;28;0,278;1,269;16;Aborted seed;;
334;No;28;0,313;1,429;41;Aborted seed;;
334;No;28;0,325;1,484;64;Aborted seed;;
334;No;28;0,345;1,575;88;Aborted seed;;
334;No;28;0,37;1,689;111;Aborted seed;;
334;No;28;0,39;1,781;136;Aborted seed;;
334;No;28;0,403;1,84;161;Aborted seed;;
334;No;28;0,418;1,909;186;Aborted seed;;
334;No;28;0,425;1,941;211;Aborted seed;;
335;Yes;28;0,369;1;0;Phases 1 and 2;;
335;Yes;28;0,38;1,03;1;Phases 1 and 2;;
335;Yes;28;0,428;1,16;16;Phase 3;;
336;Yes;28;0,367;1;0;Phases 1 and 2;;
336;Yes;28;0,378;1,03;1;Phases 1 and 2;;
336;Yes;28;0,42;1,144;16;Phase 3;;
337;No;28;0,303;1;0;Phases 1 and 2;;
337;No;28;0,31;1,023;1;Phases 1 and 2;;
337;No;28;0,356;1,175;16;Phases 1 and 2;;
337;No;28;0,388;1,281;41;Phases 1 and 2;;
337;No;28;0,398;1,314;64;Phases 1 and 2;;
337;No;28;0,403;1,33;88;Phases 1 and 2;;
337;No;28;0,409;1,35;111;Phase 3;;
338;Yes;28;0,207;1;0;Phases 1 and 2;;
338;Yes;28;0,213;1,029;1;Phases 1 and 2;;
338;Yes;28;0,248;1,198;16;Phases 1 and 2;;
338;Yes;28;0,271;1,309;41;Phases 1 and 2;;
338;Yes;28;0,277;1,338;64;Phases 1 and 2;;
338;Yes;28;0,278;1,343;88;Phases 1 and 2;;
338;Yes;28;0,283;1,367;111;Phases 1 and 2;;
338;Yes;28;0,283;1,367;136;Phases 1 and 2;;
338;Yes;28;0,283;1,367;161;Phases 1 and 2;;
338;Yes;28;0,282;1,362;186;Phases 1 and 2;;
338;Yes;28;0,281;1,357;211;Phases 1 and 2;;
339;Yes;28;0,303;1;0;Phases 1 and 2;;
339;Yes;28;0,313;1,033;1;Phases 1 and 2;;
339;Yes;28;0,367;1,211;16;Phases 1 and 2;;
339;Yes;28;0,392;1,294;41;Phase 3;;
340;Yes;28;0,273;1;0;Phases 1 and 2;;
340;Yes;28;0,281;1,029;1;Phases 1 and 2;;
340;Yes;28;0,33;1,209;16;Phases 1 and 2;;
340;Yes;28;0,359;1,315;41;Phase 3;;
341;Yes;28;0,357;1;0;Phases 1 and 2;;
341;Yes;28;0,37;1,036;0;Phases 1 and 2;;
341;Yes;28;0,416;1,165;16;Phase 3;;
342;No;28;0,222;1;0;Phases 1 and 2;;
342;No;28;0,226;1,018;0;Phases 1 and 2;;
342;No;28;0,251;1,131;16;Phases 1 and 2;;
342;No;28;0,264;1,189;41;Phases 1 and 2;;
342;No;28;0,267;1,203;64;Phases 1 and 2;;
342;No;28;0,267;1,203;88;Phases 1 and 2;;
342;No;28;0,271;1,221;111;Phases 1 and 2;;
342;No;28;0,271;1,221;136;Phases 1 and 2;;
342;No;28;0,271;1,221;161;Phases 1 and 2;;
342;No;28;0,27;1,216;186;Phases 1 and 2;;
342;No;28;0,273;1,23;211;Phases 1 and 2;;
343;No;28;0,336;1;0;Phases 1 and 2;;
343;No;28;0,342;1,018;0;Phases 1 and 2;;
343;No;28;0,387;1,152;16;Phases 1 and 2;;
343;No;28;0,408;1,214;41;Phases 1 and 2;;
343;No;28;0,411;1,223;64;Phases 1 and 2;;
343;No;28;0,412;1,226;88;Phases 1 and 2;;
343;No;28;0,415;1,235;111;Phases 1 and 2;;
343;No;28;0,415;1,235;136;Phases 1 and 2;;
343;No;28;0,413;1,229;161;Phases 1 and 2;;
343;No;28;0,411;1,223;186;Phases 1 and 2;;
343;No;28;0,411;1,223;211;Phases 1 and 2;;
344;Yes;28;0,232;1;0;Phases 1 and 2;;
344;Yes;28;0,238;1,026;0;Phases 1 and 2;;
344;Yes;28;0,278;1,198;16;Phases 1 and 2;;
344;Yes;28;0,313;1,349;41;Phases 1 and 2;;
344;Yes;28;0,335;1,444;64;Phases 1 and 2;;
344;Yes;28;0,346;1,491;88;Phase 3;;
345;Yes;28;0,307;1;0;Aborted seed;;
345;Yes;28;0,318;1,036;0;Aborted seed;;
345;Yes;28;0,38;1,238;16;Aborted seed;;
345;Yes;28;0,459;1,495;41;Aborted seed;;
345;Yes;28;0,488;1,59;64;Aborted seed;;
345;Yes;28;0,516;1,681;88;Aborted seed;;
346;No;28;0,193;1;0;Phases 1 and 2;;
346;No;28;0,198;1,026;0;Phases 1 and 2;;
346;No;28;0,234;1,212;16;Phases 1 and 2;;
346;No;28;0,256;1,326;41;Phases 1 and 2;;
346;No;28;0,26;1,347;64;Phases 1 and 2;;
346;No;28;0,264;1,368;88;Phases 1 and 2;;
346;No;28;0,27;1,399;111;Phases 1 and 2;;
346;No;28;0,273;1,415;136;Phases 1 and 2;;
346;No;28;0,275;1,425;161;Phases 1 and 2;;
346;No;28;0,274;1,42;186;Phases 1 and 2;;
346;No;28;0,276;1,43;211;Phases 1 and 2;;
347;Yes;28;0,399;1;0;Phases 1 and 2;;
347;Yes;28;0,407;1,02;1;Phases 1 and 2;;
347;Yes;28;0,45;1,128;16;Phases 1 and 2;;
347;Yes;28;0,463;1,16;41;Phase 3;;
348;No;28;0,302;1;0;Phases 1 and 2;;
348;No;28;0,311;1,03;1;Phases 1 and 2;;
348;No;28;0,356;1,179;16;Phases 1 and 2;;
348;No;28;0,362;1,199;41;Phases 1 and 2;;
348;No;28;0,365;1,209;64;Phases 1 and 2;;
348;No;28;0,364;1,205;88;Phases 1 and 2;;
348;No;28;0,366;1,212;111;Phases 1 and 2;;
348;No;28;0,367;1,215;136;Phases 1 and 2;;
348;No;28;0,367;1,215;161;Phases 1 and 2;;
348;No;28;0,366;1,212;186;Phases 1 and 2;;
348;No;28;0,366;1,212;211;Phases 1 and 2;;
349;No;28;0,254;1;0;Phases 1 and 2;;
349;No;28;0,26;1,024;1;Phases 1 and 2;;
349;No;28;0,317;1,248;16;Phases 1 and 2;;
349;No;28;0,342;1,346;41;Phases 1 and 2;;
349;No;28;0,353;1,39;64;Phases 1 and 2;;
349;No;28;0,364;1,433;88;Phase 3;;
350;Yes;28;0,312;1;0;Phases 1 and 2;;
350;Yes;28;0,323;1,035;1;Phases 1 and 2;;
350;Yes;28;0,381;1,221;16;Phases 1 and 2;;
350;Yes;28;0,422;1,353;41;Phase 3;;
351;Yes;31;0,332;1;0;Phases 1 and 2;;
351;Yes;31;0,408;1,227;18;Phase 3;;
352;No;31;0,336;1;0;Phases 1 and 2;;
352;No;31;0,411;1,224;18;Phases 1 and 2;;
352;No;31;0,438;1,307;41;Phase 3;;
353;Yes;31;0,346;1;0;Phases 1 and 2;;
353;Yes;31;0,413;1,192;18;Phases 1 and 2;;
353;Yes;31;0,425;1,227;41;Phase 3;;
354;Yes;31;0,288;1;0;Phases 1 and 2;;
354;Yes;31;0,347;1,208;18;Phase 3;;
355;No;31;0,239;1;0;Phases 1 and 2;;
355;No;31;0,308;1,29;18;Phases 1 and 2;;
355;No;31;0,337;1,408;41;Phases 1 and 2;;
355;No;31;0,372;1,558;65;Phases 1 and 2;;
355;No;31;0,395;1,651;87;Phases 1 and 2;;
355;No;31;0,4;1,675;112;Phases 1 and 2;;
355;No;31;0,405;1,696;136;Phase 3;;
356;No;31;0,211;1;0;Phases 1 and 2;;
356;No;31;0,267;1,266;18;Phases 1 and 2;;
356;No;31;0,3;1,422;41;Phases 1 and 2;;
356;No;31;0,32;1,516;65;Phases 1 and 2;;
356;No;31;0,327;1,548;87;Phases 1 and 2;;
356;No;31;0,33;1,563;112;Phase 3;;
357;No;31;0,28;1;0;Phases 1 and 2;;
357;No;31;0,358;1,277;18;Phases 1 and 2;;
357;No;31;0,393;1,403;41;Phases 1 and 2;;
357;No;31;0,428;1,525;65;Phase 3;;
358;No;31;0,361;1;0;Phases 1 and 2;;
358;No;31;0,428;1,184;18;Phases 1 and 2;;
358;No;31;0,432;1,196;41;Phases 1 and 2;;
358;No;31;0,434;1,203;65;Phases 1 and 2;;
358;No;31;0,437;1,209;87;Phases 1 and 2;;
358;No;31;0,438;1,212;112;Phases 1 and 2;;
358;No;31;0,438;1,212;136;Phases 1 and 2;;
358;No;31;0,438;1,212;161;Phases 1 and 2;;
359;Yes;31;0,276;1;0;Phases 1 and 2;;
359;Yes;31;0,337;1,221;18;Phase 3;;
360;No;31;0,297;1;0;Phases 1 and 2;;
360;No;31;0,385;1,295;18;Phases 1 and 2;;
360;No;31;0,407;1,368;41;Phase 3;;
361;Yes;31;0,399;1;0;Phases 1 and 2;;
361;Yes;31;0,464;1,165;18;Phase 3;;
362;Yes;31;0,341;1;0;Phases 1 and 2;;
362;Yes;31;0,394;1,158;18;Phase 3;;
363;Yes;31;0,385;1;0;Aborted seed;;
363;Yes;31;0,456;1,184;18;Aborted seed;;
363;Yes;31;0,508;1,317;41;Aborted seed;;
363;Yes;31;0,689;1,788;65;Aborted seed;;
364;Yes;31;0,285;1;0;Phases 1 and 2;;
364;Yes;31;0,368;1,291;18;Phases 1 and 2;;
364;Yes;31;0,408;1,428;41;Phase 3;;
365;No;31;0,319;1;0;Phases 1 and 2;;
365;No;31;0,389;1,218;18;Phases 1 and 2;;
365;No;31;0,395;1,239;41;Phases 1 and 2;;
365;No;31;0,396;1,242;65;Phases 1 and 2;;
365;No;31;0,398;1,247;87;Phases 1 and 2;;
365;No;31;0,397;1,246;112;Phases 1 and 2;;
365;No;31;0,399;1,249;136;Phases 1 and 2;;
365;No;31;0,399;1,25;161;Phases 1 and 2;;
366;No;31;0,334;1;0;Phases 1 and 2;;
366;No;31;0,396;1,187;18;Phases 1 and 2;;
366;No;31;0,404;1,212;41;Phases 1 and 2;;
366;No;31;0,405;1,215;65;Phases 1 and 2;;
366;No;31;0,407;1,22;87;Phases 1 and 2;;
366;No;31;0,407;1,221;112;Phases 1 and 2;;
366;No;31;0,409;1,225;136;Phases 1 and 2;;
366;No;31;0,409;1,226;161;Phases 1 and 2;;
367;Yes;31;0,346;1;0;Phases 1 and 2;;
367;Yes;31;0,417;1,205;18;Phase 3;;
368;No;31;0,273;1;0;Phases 1 and 2;;
368;No;31;0,337;1,233;18;Phase 3;;
369;No;31;0,322;1;0;Phases 1 and 2;;
369;No;31;0,37;1,149;18;Phases 1 and 2;;
369;No;31;0,375;1,163;41;Phases 1 and 2;;
369;No;31;0,376;1,168;65;Phases 1 and 2;;
369;No;31;0,377;1,17;87;Phases 1 and 2;;
369;No;31;0,378;1,174;112;Phases 1 and 2;;
369;No;31;0,379;1,176;136;Phases 1 and 2;;
369;No;31;0,379;1,179;161;Phases 1 and 2;;
370;Yes;31;0,37;1;0;Phases 1 and 2;;
370;Yes;31;0,44;1,188;18;Phase 3;;
371;Yes;31;0,313;1;0;Phases 1 and 2;;
371;Yes;31;0,389;1,245;18;Phase 3;;
372;No;31;0,385;1;0;Phases 1 and 2;;
372;No;31;0,458;1,19;18;Phases 1 and 2;;
372;No;31;0,462;1,201;41;Phases 1 and 2;;
372;No;31;0,464;1,206;65;Phases 1 and 2;;
372;No;31;0,465;1,21;87;Phases 1 and 2;;
372;No;31;0,466;1,211;112;Phases 1 and 2;;
372;No;31;0,466;1,212;136;Phases 1 and 2;;
372;No;31;0,466;1,213;161;Phases 1 and 2;;
373;No;31;0,329;1;0;Phases 1 and 2;;
373;No;31;0,387;1,179;18;Phases 1 and 2;;
373;No;31;0,396;1,204;41;Phase 3;;
374;No;31;0,184;1;0;Phases 1 and 2;;
374;No;31;0,24;1,303;18;Phases 1 and 2;;
374;No;31;0,263;1,427;41;Phases 1 and 2;;
374;No;31;0,28;1,52;65;Phase 3;;
375;Yes;31;0,281;1;0;Phases 1 and 2;;
375;Yes;31;0,347;1,236;18;Phase 3;;
376;Yes;31;0,244;1;0;Phases 1 and 2;;
376;Yes;31;0,322;1,319;18;Phase 3;;
377;Yes;31;0,345;1;0;Phases 1 and 2;;
377;Yes;31;0,404;1,172;18;Phase 3;;
378;No;31;0,364;1;0;Phases 1 and 2;;
378;No;31;0,424;1,167;18;Phases 1 and 2;;
378;No;31;0,44;1,209;41;Phase 3;;
379;Yes;31;0,323;1;0;Phases 1 and 2;;
379;Yes;31;0,395;1,222;18;Phase 3;;
380;No;31;0,205;1;0;Aborted seed;;
380;No;31;0,266;1,295;18;Aborted seed;;
380;No;31;0,301;1,465;41;Aborted seed;;
380;No;31;0,32;1,556;65;Aborted seed;;
380;No;31;0,335;1,63;87;Aborted seed;;
380;No;31;0,348;1,695;112;Aborted seed;;
380;No;31;0,365;1,776;136;Aborted seed;;
380;No;31;0,376;1,83;161;Aborted seed;;
381;No;31;0,35;1;0;Phases 1 and 2;;
381;No;31;0,411;1,172;18;Phases 1 and 2;;
381;No;31;0,416;1,187;41;Phase 3;;
382;Yes;31;0,341;1;0;Phases 1 and 2;;
382;Yes;31;0,414;1,215;18;Phase 3;;
383;Yes;31;0,374;1;0;Phases 1 and 2;;
383;Yes;31;0,446;1,195;18;Phases 1 and 2;;
383;Yes;31;0,459;1,228;41;Phases 1 and 2;;
383;Yes;31;0,464;1,241;65;Phase 3;;
384;Yes;31;0,338;1;0;Phases 1 and 2;;
384;Yes;31;0,41;1,214;18;Phase 3;;
385;No;31;0,238;1;0;Phases 1 and 2;;
385;No;31;0,306;1,288;18;Phases 1 and 2;;
385;No;31;0,338;1,424;41;Phases 1 and 2;;
385;No;31;0,373;1,568;65;Phase 3;;
386;Yes;31;0,33;1;0;Phases 1 and 2;;
386;Yes;31;0,412;1,247;18;Phase 3;;
387;No;31;0,291;1;0;Phases 1 and 2;;
387;No;31;0,353;1,212;18;Phases 1 and 2;;
387;No;31;0,367;1,26;41;Phases 1 and 2;;
387;No;31;0,37;1,27;65;Phases 1 and 2;;
387;No;31;0,371;1,272;87;Phases 1 and 2;;
387;No;31;0,372;1,275;112;Phases 1 and 2;;
387;No;31;0,372;1,276;136;Phases 1 and 2;;
387;No;31;0,374;1,283;161;Phases 1 and 2;;
388;No;31;0,305;1;0;Phases 1 and 2;;
388;No;31;0,363;1,188;18;Phases 1 and 2;;
388;No;31;0,369;1,207;41;Phases 1 and 2;;
388;No;31;0,371;1,216;65;Phase 3;;
389;No;31;0,282;1;0;Phases 1 and 2;;
389;No;31;0,35;1,243;18;Phases 1 and 2;;
389;No;31;0,389;1,383;41;Phases 1 and 2;;
389;No;31;0,397;1,411;65;Phases 1 and 2;;
389;No;31;0,4;1,422;87;Phases 1 and 2;;
389;No;31;0,402;1,427;112;Phases 1 and 2;;
389;No;31;0,403;1,431;136;Phases 1 and 2;;
389;No;31;0,405;1,439;161;Phases 1 and 2;;
390;Yes;31;0,365;1;0;Phases 1 and 2;;
390;Yes;31;0,45;1,234;18;Phase 3;;
391;Yes;31;0,239;1;0;Phases 1 and 2;;
391;Yes;31;0,31;1,296;18;Phases 1 and 2;;
391;Yes;31;0,322;1,347;41;Phase 3;;
392;Yes;31;0,221;1;0;Phases 1 and 2;;
392;Yes;31;0,28;1,267;18;Phases 1 and 2;;
392;Yes;31;0,305;1,377;41;Phase 3;;
393;No;31;0,289;1;0;Phases 1 and 2;;
393;No;31;0,366;1,266;18;Phases 1 and 2;;
393;No;31;0,382;1,323;41;Phases 1 and 2;;
393;No;31;0,39;1,35;65;Phases 1 and 2;;
393;No;31;0,393;1,361;87;Phases 1 and 2;;
393;No;31;0,395;1,366;112;Phases 1 and 2;;
393;No;31;0,396;1,37;136;Phases 1 and 2;;
393;No;31;0,396;1,37;161;Phases 1 and 2;;
394;No;31;0,226;1;0;Phases 1 and 2;;
394;No;31;0,276;1,222;18;Phases 1 and 2;;
394;No;31;0,287;1,272;41;Phase 3;;
395;Yes;31;0,354;1;0;Phases 1 and 2;;
395;Yes;31;0,419;1,184;18;Phase 3;;
396;No;31;0,287;1;0;Phases 1 and 2;;
396;No;31;0,358;1,251;18;Phases 1 and 2;;
396;No;31;0,365;1,274;41;Phases 1 and 2;;
396;No;31;0,366;1,277;65;Phases 1 and 2;;
396;No;31;0,367;1,282;87;Phases 1 and 2;;
396;No;31;0,367;1,282;112;Phases 1 and 2;;
396;No;31;0,368;1,283;136;Phases 1 and 2;;
396;No;31;0,368;1,283;161;Phases 1 and 2;;
397;Yes;31;0,256;1;0;Phases 1 and 2;;
397;Yes;31;0,322;1,257;18;Phases 1 and 2;;
397;Yes;31;0,339;1,326;41;Phase 3;;
398;No;31;0,264;1;0;Phases 1 and 2;;
398;No;31;0,336;1,274;18;Phases 1 and 2;;
398;No;31;0,361;1,369;41;Phases 1 and 2;;
398;No;31;0,388;1,471;65;Phase 3;;
399;No;31;0,281;1;0;Phases 1 and 2;;
399;No;31;0,34;1,213;18;Phases 1 and 2;;
399;No;31;0,346;1,232;41;Phases 1 and 2;;
399;No;31;0,348;1,238;65;Phases 1 and 2;;
399;No;31;0,349;1,244;87;Phases 1 and 2;;
399;No;31;0,35;1,246;112;Phases 1 and 2;;
399;No;31;0,35;1,246;136;Phases 1 and 2;;
399;No;31;0,35;1,247;161;Phases 1 and 2;;
400;Yes;31;0,28;1;0;Aborted seed;;
400;Yes;31;0,327;1,171;18;Aborted seed;;
400;Yes;31;0,346;1,237;41;Aborted seed;;
400;Yes;31;0,355;1,271;65;Aborted seed;;
400;Yes;31;0,36;1,287;87;Aborted seed;;
400;Yes;31;0,379;1,355;112;Aborted seed;;
400;Yes;31;0,403;1,44;136;Aborted seed;;
400;Yes;31;0,414;1,48;161;Aborted seed;;
401;No;31;0,33;1;0;Phases 1 and 2;;
401;No;31;0,398;1,209;18;Phase 3;;
402;Yes;31;0,286;1;0;Phases 1 and 2;;
402;Yes;31;0,34;1,188;18;Phase 3;;
403;No;31;0,316;1;0;Phases 1 and 2;;
403;No;31;0,392;1,243;18;Phases 1 and 2;;
403;No;31;0,405;1,283;41;Phases 1 and 2;;
403;No;31;0,408;1,293;65;Phases 1 and 2;;
403;No;31;0,41;1,297;87;Phases 1 and 2;;
403;No;31;0,41;1,299;112;Phase 3;;
404;Yes;31;0,287;1;0;Phases 1 and 2;;
404;Yes;31;0,351;1,221;18;Phases 1 and 2;;
404;Yes;31;0,364;1,268;41;Phase 3;;
405;Yes;31;0,371;1;0;Phases 1 and 2;;
405;Yes;31;0,442;1,193;18;Phase 3;;
406;No;31;0,275;1;0;Phases 1 and 2;;
406;No;31;0,347;1,26;18;Phases 1 and 2;;
406;No;31;0,379;1,376;41;Phases 1 and 2;;
406;No;31;0,416;1,512;65;Phases 1 and 2;;
406;No;31;0,453;1,644;87;Phases 1 and 2;;
406;No;31;0,464;1,686;112;Phase 3;;
407;No;31;0,253;1;0;Phases 1 and 2;;
407;No;31;0,314;1,24;18;Phases 1 and 2;;
407;No;31;0,339;1,342;41;Phases 1 and 2;;
407;No;31;0,357;1,413;65;Phases 1 and 2;;
407;No;31;0,367;1,45;87;Phase 3;;
408;No;31;0,341;1;0;Phases 1 and 2;;
408;No;31;0,413;1,211;18;Phases 1 and 2;;
408;No;31;0,42;1,232;41;Phases 1 and 2;;
408;No;31;0,423;1,24;65;Phases 1 and 2;;
408;No;31;0,424;1,244;87;Phases 1 and 2;;
408;No;31;0,424;1,245;112;Phases 1 and 2;;
408;No;31;0,425;1,248;136;Phases 1 and 2;;
408;No;31;0,425;1,246;161;Phases 1 and 2;;
409;Yes;31;0,302;1;0;Phases 1 and 2;;
409;Yes;31;0,363;1,199;18;Phase 3;;
410;Yes;31;0,344;1;0;Phases 1 and 2;;
410;Yes;31;0,423;1,231;18;Phase 3;;
411;No;31;0,371;1;0;Phases 1 and 2;;
411;No;31;0,444;1,197;18;Phases 1 and 2;;
411;No;31;0,455;1,228;41;Phase 3;;
412;Yes;31;0,338;1;0;Phases 1 and 2;;
412;Yes;31;0,403;1,193;18;Phase 3;;
413;Yes;31;0,337;1;0;Phases 1 and 2;;
413;Yes;31;0,404;1,196;18;Phase 3;;
414;No;31;0,296;1;0;Phases 1 and 2;;
414;No;31;0,354;1,197;18;Phases 1 and 2;;
414;No;31;0,359;1,213;41;Phases 1 and 2;;
414;No;31;0,362;1,225;65;Phases 1 and 2;;
414;No;31;0,364;1,229;87;Phases 1 and 2;;
414;No;31;0,365;1,233;112;Phases 1 and 2;;
414;No;31;0,365;1,235;136;Phases 1 and 2;;
414;No;31;0,367;1,241;161;Phases 1 and 2;;
415;Yes;31;0,274;1;0;Phases 1 and 2;;
415;Yes;31;0,355;1,299;18;Phase 3;;
416;No;31;0,35;1;0;Phases 1 and 2;;
416;No;31;0,416;1,191;18;Phases 1 and 2;;
416;No;31;0,421;1,205;41;Phases 1 and 2;;
416;No;31;0,424;1,213;65;Phases 1 and 2;;
416;No;31;0,426;1,218;87;Phases 1 and 2;;
416;No;31;0,427;1,221;112;Phases 1 and 2;;
416;No;31;0,427;1,223;136;Phases 1 and 2;;
416;No;31;0,429;1,228;161;Phases 1 and 2;;
417;Yes;31;0,373;1;0;Phases 1 and 2;;
417;Yes;31;0,454;1,216;18;Phase 3;;
418;No;31;0,327;1;0;Phases 1 and 2;;
418;No;31;0,391;1,197;18;Phases 1 and 2;;
418;No;31;0,4;1,222;41;Phases 1 and 2;;
418;No;31;0,398;1,218;65;Phases 1 and 2;;
418;No;31;0,399;1,221;87;Phases 1 and 2;;
418;No;31;0,4;1,223;112;Phases 1 and 2;;
418;No;31;0,4;1,224;136;Phases 1 and 2;;
418;No;31;0,402;1,229;161;Phases 1 and 2;;
419;No;31;0,381;1;0;Phases 1 and 2;;
419;No;31;0,457;1,2;18;Phases 1 and 2;;
419;No;31;0,465;1,222;41;Phase 3;;
420;Yes;31;0,357;1;0;Phases 1 and 2;;
420;Yes;31;0,44;1,233;18;Phase 3;;
421;Yes;34;0,218;1;0;Phases 1 and 2;;
421;Yes;34;0,29;1,33;17;Phases 1 and 2;;
421;Yes;34;0,315;1,447;41;Phases 1 and 2;;
421;Yes;34;0,322;1,477;64;Phase 3;;
422;No;34;0,322;1;0;Phases 1 and 2;;
422;No;34;0,384;1,194;17;Phases 1 and 2;;
422;No;34;0,387;1,203;41;Phases 1 and 2;;
422;No;34;0,388;1,206;64;Phases 1 and 2;;
422;No;34;0,39;1,212;89;Phases 1 and 2;;
422;No;34;0,392;1,218;114;Phase 3;;
423;Yes;34;0,212;1;0;Phases 1 and 2;;
423;Yes;34;0,276;1,3;17;Phases 1 and 2;;
423;Yes;34;0,288;1,357;41;Phase 3;;
424;Yes;34;0,337;1;0;Phases 1 and 2;;
424;Yes;34;0,432;1,28;17;Phases 1 and 2;;
424;Yes;34;0,447;1,327;41;Phase 3;;
425;No;34;0,341;1;0;Phases 1 and 2;;
425;No;34;0,399;1,171;17;Phases 1 and 2;;
425;No;34;0,404;1,186;41;Phases 1 and 2;;
425;No;34;0,404;1,185;64;Phases 1 and 2;;
425;No;34;0,408;1,196;89;Phases 1 and 2;;
425;No;34;0,41;1,202;114;Phases 1 and 2;;
425;No;34;0,412;1,207;142;Phases 1 and 2;;
425;No;34;0,412;1,209;161;Phases 1 and 2;;
425;No;34;0,413;1,211;185;Phases 1 and 2;;
425;No;34;0,413;1,209;209;Phases 1 and 2;;
426;No;34;0,29;1;0;Phases 1 and 2;;
426;No;34;0,376;1,295;17;Phases 1 and 2;;
426;No;34;0,398;1,371;41;Phases 1 and 2;;
426;No;34;0,404;1,389;64;Phases 1 and 2;;
426;No;34;0,408;1,406;89;Phases 1 and 2;;
426;No;34;0,41;1,412;114;Phases 1 and 2;;
426;No;34;0,412;1,42;142;Phases 1 and 2;;
426;No;34;0,41;1,41;161;Phases 1 and 2;;
426;No;34;0,407;1,401;185;Phases 1 and 2;;
426;No;34;0,403;1,388;209;Phases 1 and 2;;
427;No;34;0,28;1;0;Phases 1 and 2;;
